code_bassin_emploi,rome,rome_connexe,score
5226,K2304,I1604,.41330209
5226,K2304,H2909,.49455398
5226,K2304,I1603,.055536613
5226,K2305,F1604,.3889851
5226,K2305,F1502,.89010775
5226,K2305,F1501,.43077311
5226,K2306,I1304,.84524941
5226,K2401,K1303,.5733431
5226,K2401,M1805,.40528435
5226,K2401,M1101,.21425903
5226,K2402,I1304,.53253084
5226,K2402,M1101,.67392558
5226,K2402,M1707,.33497441
5226,K2601,K1304,.21528932
5226,K2601,F1703,.96511811
5226,K2602,K1304,.057945069
5226,K2602,K1303,.37444264
5226,K2603,I1603,.053655181
5226,K2603,K1302,.88015437
5226,L1103,K1304,.84146178
5226,L1301,F1602,.80778837
5226,L1302,C1504,.21027541
5226,L1302,M1805,.1461155
5226,L1303,M1805,.75253654
5226,L1303,C1504,.76062876
5226,L1303,M1101,.84512544
5226,L1401,K1302,.24593027
5226,L1401,K1304,.34729064
5226,L1401,M1805,.60924822
5226,M1501,M1707,.80112404
5226,M1501,C1504,.67749006
5226,M1501,M1101,.96740711
5226,M1502,C1504,.92212832
5226,M1502,M1707,.85935068
5226,M1502,M1101,.25475684
5226,M1503,C1504,.5166592
5226,M1503,M1805,.018884931
5226,M1503,M1101,.91856688
5226,N1201,M1101,.13805762
5226,N1202,M1707,.7164644
5226,N1202,M1101,.082318105
5226,N2201,K1304,.14111342
5226,N2202,M1805,.18441324
5226,N2202,K1303,.32590666
5226,N2202,I1304,.664729
5226,N2203,H2913,.20606272
5226,N2203,I1604,.56177473
5226,N2203,F1501,.63998288
5226,N2204,I1604,.69766283
5226,N2205,K1304,.43381867
5226,N2205,M1707,.71565831
5226,N2205,M1101,.85854036
5227,A1101,F1701,.23135802
5227,A1101,F1501,.28588563
5227,A1101,F1602,.24012525
5227,A1401,N4105,.89994693
5227,A1401,N4101,.032624632
5227,A1401,N4103,.76484281
5227,A1402,N4105,.71205688
5227,A1402,H2101,.091871984
5227,A1403,A1501,.42979792
5227,A1403,K1303,.47430775
5227,A1403,H2101,.43648124
5227,A1404,N4105,.87090313
5227,A1404,N4101,.62709141
5227,A1404,H2202,.013944602
5227,A1405,H2102,.52423859
5227,A1405,N4105,.59269863
5227,A1405,H2202,.060887761
5227,A1406,N4101,.68376964
5227,A1406,I1304,.23376627
5227,A1406,I1307,.78594422
5227,A1407,A1501,.0568275
5227,A1407,K1304,.61221689
5227,A1407,I1604,.93318343
5227,A1408,A1501,.45520908
5227,A1408,H2101,.37246609
5227,A1408,K1304,.45679384
5227,A1409,I1603,.89645296
5227,A1409,K1303,.30244583
5227,A1409,A1501,.86462384
5227,A1410,K1304,.46564174
5227,A1410,I1604,.58925039
5227,A1410,H2101,.30520436
5227,A1411,F1613,.070872828
5227,A1411,F1608,.54193276
5227,A1411,F1611,.71261495
5227,A1412,H2102,.34118682
5227,A1412,I1401,.54015732
5227,A1412,K1304,.2350806
5227,A1413,I1310,.93522185
5227,A1413,N4105,.090441681
5227,A1413,I1604,.93918759
5227,A1414,H2102,.82354033
5227,A1414,H2202,.7300359
5227,A1415,H2101,.10685337
5227,A1415,K1304,.30509841
5227,A1417,F1604,.16832393
5227,A1417,I1309,.90451598
5227,A1417,F1607,.67013627
5227,B1302,H2206,.018183392
5227,B1302,F1503,.50840348
5227,B1302,H2207,.009370489
5227,B1303,F1604,.53558624
5227,B1303,F1608,.28486511
5227,B1303,H2207,.085474737
5227,C1101,M1801,.94344234
5227,C1101,M1803,.22769251
5227,C1101,M1805,.60886651
5227,C1102,C1502,.93963128
5227,C1102,C1503,.58248699
5227,C1102,K1304,.67875445
5227,C1103,I1604,.19694014
5227,C1103,C1503,.98622161
5227,C1103,K1304,.23791461
5227,C1104,H1503,.93340343
5227,C1104,I1401,.50623316
5227,C1105,I1401,.21393166
5227,C1105,M1803,.12339876
5227,C1105,M1801,.55868936
5227,C1106,I1606,.71137911
5227,C1107,I1606,.40781379
5227,C1107,F1106,.37647465
5227,C1107,F1613,.59824485
5227,C1108,F1608,.28169051
5227,C1108,F1611,.63523996
5227,C1108,M1801,.85186309
5227,C1109,K1304,.98479182
5227,C1109,K1302,.42033225
5227,C1109,K1303,.76799375
5227,C1110,F1701,.45189491
5227,C1110,F1702,.27652034
5227,C1110,K1302,.92326415
5227,C1301,C1502,.80162364
5227,C1301,K1302,.79262012
5227,C1301,C1504,.22294487
5227,C1302,K1304,.17374171
5227,C1302,A1501,.18498434
5227,C1302,M1805,.49142903
5227,C1303,M1803,.028686456
5227,C1303,K1304,.025787519
5227,C1303,M1805,.4141801
5227,C1401,A1501,.68726861
5227,C1401,C1502,.23623849
5227,C1401,K1302,.45576149
5227,D1101,I1606,.89952815
5227,D1101,I1604,.23339054
5227,D1101,H2101,.46320596
5227,D1102,H2101,.44438183
5227,D1102,H2102,.086322404
5227,D1103,H2101,.70502633
5227,D1104,H2101,.50986439
5227,D1104,H2102,.91475195
5227,D1105,I1606,.15911594
5227,D1105,I1604,.36574787
5227,D1105,H2101,.23828505
5227,D1106,H2101,.45831457
5227,D1107,N4101,.64636475
5227,D1107,H2101,.82129508
5227,D1107,N4105,.78746021
5227,D1202,A1501,.21566185
5227,D1202,K1304,.0034182637
5227,D1202,K1302,.69897902
5227,D1203,K1304,.204629
5227,D1203,A1501,.030969147
5227,D1203,K1303,.87835085
5227,D1204,N4101,.59122604
5227,D1204,I1604,.9617933
5227,D1204,K1304,.11349484
5227,D1206,F1604,.38171765
5227,D1206,N4103,.34231073
5227,D1206,F1603,.68077248
5227,D1207,H1205,.74159157
5227,D1208,K1304,.43362772
5227,D1208,K1302,.82260168
5227,D1208,A1501,.73414052
5227,D1210,A1501,.36277491
5227,D1210,K1304,.3214975
5227,D1210,K1302,.33143979
5227,D1212,N4101,.42664227
5227,D1212,N4105,.36593321
5227,D1212,I1203,.1627695
5227,D1213,H1203,.23520434
5227,D1213,N4101,.47533438
5227,D1401,H1203,.13924927
5227,D1401,H1206,.4336305
5227,D1401,N1303,.34529838
5227,D1402,H1203,.40721089
5227,D1402,C1504,.51654232
5227,D1402,H1210,.0075695724
5227,D1403,H1206,.18808232
5227,D1403,C1504,.44360635
5227,D1404,M1805,.54550725
5227,D1404,I1606,.60927844
5227,D1404,I1604,.22979957
5227,D1405,C1502,.73304552
5227,D1405,C1504,.41243738
5227,D1405,C1503,.51603341
5227,D1406,H1203,.46136773
5227,D1406,H1206,.54443252
5227,D1407,C1504,.16909671
5227,D1407,H1210,.33239248
5227,D1407,H1203,.4998337
5227,D1408,M1401,.24220178
5227,D1408,K1903,.37041831
5227,D1408,I1401,.37036332
5227,E1101,M1803,.46111342
5227,E1101,M1801,.13067804
5227,E1101,N1303,.30911434
5227,E1102,K1303,.83122981
5227,E1102,M1801,.79251456
5227,E1102,M1805,.83470172
5227,E1103,H1206,.070361592
5227,E1103,M1805,.11799512
5227,E1103,C1503,.17628093
5227,E1104,C1504,.048609868
5227,E1104,K1903,.10899273
5227,E1104,C1503,.24443334
5227,E1105,C1502,.2222631
5227,E1105,C1503,.51823193
5227,E1105,C1504,.027216738
5227,E1106,I1304,.80704725
5227,E1106,M1805,.52571195
5227,E1106,M1801,.33338609
5227,E1107,M1803,.27658743
5227,E1108,H1203,.16797698
5227,E1108,H1206,.65613008
5227,E1108,I1604,.7185896
5227,E1401,M1803,.18983729
5227,E1401,M1805,.54039764
5227,E1402,H1206,.22863731
5227,E1402,M1803,.9157474
5227,G1301,M1803,.55037618
5227,G1301,M1805,.80022681
5227,G1301,K1303,.57319808
5227,G1302,I1310,.039091155
5227,G1303,N1303,.87688375
5227,G1303,C1504,.14893496
5227,G1303,C1502,.85853255
5227,G1601,H1206,.46618858
5227,G1602,I1606,.053452671
5227,G1603,N4105,.521429
5227,G1605,H2102,.50024003
5227,G1701,K1303,.62949544
5227,G1701,K1304,.19731486
5227,G1701,A1501,.56494313
5227,G1702,K1304,.36899266
5227,G1702,N4102,.89216477
5227,G1702,I1203,.90346283
5227,G1703,M1401,.38885054
5227,G1703,C1502,.92030513
5227,G1703,C1504,.6383673
5227,H2401,I1203,.18065798
5227,H2401,H2206,.93609381
5227,H2401,H1205,.58167392
5227,H2402,H2202,.03556731
5227,H2402,H2909,.36261383
5227,H2402,H1205,.56356734
5227,H2403,H2903,.86561632
5227,H2403,H2906,.36645675
5227,H2403,I1310,.52681947
5227,H2404,I1310,.50977176
5227,H2404,H2102,.81402987
5227,H2404,H2202,.21761201
5227,H2406,H2202,.94664055
5227,H2406,H2102,.752496
5227,H2406,H2906,.0072285114
5227,H2407,H2101,.96209228
5227,H2407,H2102,.91088104
5227,H2407,H1503,.42988437
5227,H2408,I1203,.0010823854
5227,H2408,M1801,.219872
5227,H2408,I1310,.87445456
5227,H2409,H1205,.56485516
5227,H2409,H2905,.7237767
5227,H2409,H2102,.77117276
5227,H2410,H2102,.10786478
5227,H2410,H2202,.47688091
5227,H2410,H2909,.43150932
5227,H2411,K1303,.59612942
5227,H2411,H1210,.62061805
5227,H2411,I1310,.51939857
5227,H2412,H1210,.9488157
5227,H2412,F1608,.44236252
5227,H2412,H1205,.61789709
5227,H2413,I1304,.60368723
5227,H2413,I1310,.11546824
5227,H2414,H2101,.44664216
5227,H2414,I1203,.066194303
5227,H2415,H2906,.36395448
5227,H2415,H1205,.23496863
5227,H3301,H2911,.9229542
5227,H3301,H2914,.107714
5227,H3301,H2913,.77447873
5227,H3302,H2913,.042036291
5227,H3302,H2903,.062929265
5227,H3302,H2914,.59619272
5227,H3303,N1303,.58282006
5227,H3303,H2101,.24846098
5227,H3303,N4101,.15255916
5227,J1101,A1501,.31557378
5227,J1101,K1302,.93772453
5227,J1102,A1501,.046080198
5227,J1102,M1803,.96081889
5227,J1102,J1502,.858073
5227,J1103,K1302,.82948798
5227,J1103,K1304,.75975776
5227,J1103,A1501,.04922381
5227,J1104,A1501,.14520524
5227,J1104,K1304,.8959766
5227,J1104,J1502,.75386298
5227,K1101,K1303,.13705944
5227,K1101,A1501,.097770348
5227,K1101,J1502,.67426223
5227,K1102,K1302,.26040572
5227,K1102,K1903,.36651972
5227,K1102,A1501,.30425006
5227,K1103,K1302,.20465396
5227,K1103,A1501,.81913799
5227,K1103,K1303,.9660117
5227,K1104,A1501,.95161146
5227,K1104,K1303,.079401374
5227,K1104,K1304,.96495116
5227,K1801,H1206,.77740556
5227,K1801,J1502,.17020707
5227,K1801,K1303,.54299527
5227,K1802,M1805,.62165052
5227,K1802,M1803,.1300372
5227,K1802,C1503,.3970643
5227,K2101,C1502,.39467266
5227,K2101,M1803,.49233904
5227,K2101,C1503,.17358571
5227,K2102,C1504,.53633755
5227,K2102,K1303,.10737938
5227,K2102,C1503,.41286373
5227,K2103,M1803,.28853238
5227,K2103,A1501,.77280444
5227,K2103,F1103,.74950153
5227,K2104,A1501,.21049714
5227,K2104,I1606,.97836
5227,K2104,I1604,.13220441
5227,K2105,M1805,.43269992
5227,K2105,F1106,.76641715
5227,K2106,N1303,.5491206
5227,K2106,H1206,.33901745
5227,K2106,H1503,.27645114
5227,K2107,H1206,.6140061
5227,K2107,I1401,.75278288
5227,K2107,I1606,.14638779
5227,K2108,K1302,.21230297
5227,K2108,I1307,.66876471
5227,K2108,F1106,.093231983
5227,K2109,I1306,.19478446
5227,K2109,H2911,.72282428
5227,K2109,K1302,.59397638
5227,K2110,F1503,.32636109
5227,K2110,F1602,.087439537
5227,K2110,I1604,.46702966
5227,K2111,I1604,.022197971
5227,K2111,C1503,.27379021
5227,K2111,C1502,.82551366
5227,K2112,K1302,.55256242
5227,K2112,A1501,.18308347
5227,K2112,H1206,.0027999196
5227,K2401,M1803,.96790999
5227,K2401,H1503,.49333581
5227,K2401,K1303,.83625251
5227,K2402,C1503,.44748917
5227,K2402,M1805,.19852139
5227,K2402,M1803,.43255234
5227,K2501,H2206,.083070755
5227,K2501,C1502,.79433095
5227,K2501,I1203,.27454716
5227,K2502,I1604,.18384369
5227,K2502,I1304,.16765852
5227,K2502,F1103,.7030009
5227,K2503,N4105,.10022513
5227,K2503,I1304,.032813106
5227,K2503,I1306,.94511551
5227,K2601,F1703,.35653329
5227,K2601,F1608,.89037269
5227,K2601,F1701,.79537582
5227,K2602,K1304,.93413353
5227,K2602,M1401,.13040154
5227,K2602,K1303,.0049355491
5227,K2603,I1603,.62155485
5227,K2603,K1302,.34969401
5227,K2603,I1203,.044741306
5227,L1201,K1903,.25044933
5227,L1202,H1210,.50925303
5227,L1202,K1903,.19855671
5227,L1202,N4101,.54068828
5227,L1203,M1401,.89377624
5227,L1203,K1303,.97062087
5227,L1204,F1604,.17878537
5227,L1204,N4105,.94739932
5227,L1204,F1701,.48304868
5227,L1301,F1605,.2696496
5227,L1301,F1602,.49436319
5227,L1301,K1903,.87687141
5227,L1302,C1504,.35842723
5227,L1302,K1903,.57431024
5227,L1302,M1805,.68655252
5227,L1303,M1805,.52961993
5227,L1303,C1504,.61160302
5227,L1303,A1501,.17291912
5227,L1304,N4105,.284275
5227,L1401,M1805,.77720308
5227,L1401,K1302,.56090355
5227,L1401,K1304,.63874048
5227,M1501,M1801,.81640291
5227,M1501,K1903,.77329308
5227,M1501,C1504,.71641392
5227,M1502,C1503,.63516122
5227,M1502,C1504,.67248237
5227,M1502,M1803,.7854737
5227,M1503,M1803,.57833725
5227,M1503,C1504,.59908265
5227,M1503,C1503,.56149369
5227,N1101,N1303,.92337775
5227,N1101,N4105,.053980406
5227,N1101,N4101,.59377754
5227,N1102,N4101,.51154649
5227,N1102,N4103,.078065246
5227,N1102,N4105,.58540928
5227,N1103,N4105,.23121342
5227,N1103,N4101,.29001436
5227,N1103,N1303,.88767892
5227,N1104,N4101,.19355673
5227,N1104,H2914,.73685974
5227,N1104,N4105,.89981854
5227,N1105,N4101,.95397633
5227,N1105,N4105,.40020043
5227,N1105,F1704,.13301975
5227,N1201,N4105,.85605991
5227,N1201,N4101,.90641963
5227,N1201,N1303,.06911169
5227,N1202,N4105,.52444053
5227,N1202,N1303,.4137651
5227,N3101,N4105,.59781522
5227,N3101,I1304,.59103781
5227,N3101,N4101,.24127647
5227,N3102,I1304,.49358374
5227,N3102,H2905,.24668995
5227,N3102,H2206,.93954837
5227,N3103,N4101,.92066252
5227,N3103,K1304,.44563913
5227,N3103,N4102,.4861193
5228,A1101,N4101,.19097146
5228,A1101,I1603,.8046189
5228,A1101,N4105,.80995876
5228,A1401,N4101,.88139665
5228,A1401,N4105,.59600639
5228,A1401,N4103,.50334114
5228,A1402,N4105,.52388096
5228,A1402,H2101,.86390835
5228,A1403,K1304,.81242722
5228,A1403,A1501,.95968384
5228,A1403,K1303,.62740701
5228,A1404,H2102,.13338593
5228,A1404,I1604,.96452868
5228,A1404,N4101,.22505023
5228,A1405,N4105,.27892333
5228,A1405,H2102,.27611652
5228,A1406,N4101,.88531905
5228,A1407,H2101,.6626426
5228,A1407,A1501,.43769646
5228,A1407,K1304,.37466821
5228,A1408,K1304,.50041401
5228,A1408,K1302,.75606793
5228,A1408,A1501,.68849134
5228,A1409,H2101,.37864655
5228,A1409,K1303,.38858268
5228,A1409,K1302,.67759025
5228,A1410,A1501,.79535955
5228,A1410,H2101,.73858261
5228,A1410,K1304,.42581984
5228,A1411,F1703,.32612428
5228,A1412,H2102,.53574872
5228,A1412,H2101,.36410174
5228,A1412,K1304,.325845
5228,A1413,E1301,.49932304
5228,A1413,I1604,.14566115
5228,A1413,H2102,.84404266
5228,A1414,E1301,.37893087
5228,A1414,H2102,.090855941
5228,A1415,K1304,.076367758
5228,A1415,H2101,.48358554
5228,A1417,H2206,.75233811
5228,A1417,N4105,.5077197
5228,A1417,K1304,.9065721
5228,B1801,N4105,.20132925
5228,B1801,K1304,.56387138
5228,B1802,F1503,.31500584
5228,B1802,N4105,.59370583
5228,B1802,H2206,.55123866
5228,B1803,H2207,.20071781
5228,B1804,A1501,.94298565
5228,B1804,K1304,.48771662
5228,B1805,H2206,.60533834
5228,B1805,F1503,.8848123
5228,B1805,M1203,.73346061
5228,B1806,H2206,.21209928
5228,B1806,I1606,.70459121
5228,B1806,N4105,.27919894
5228,C1101,K1304,.09364365
5228,C1101,M1203,.37705332
5228,C1102,K1304,.029892432
5228,C1102,M1203,.67613882
5228,C1103,I1604,.81105453
5228,C1103,K1304,.33093598
5228,C1103,A1501,.11259021
5228,C1104,M1203,.96984816
5228,C1104,H1503,.16364798
5228,C1105,K1304,.94244295
5228,C1105,M1203,.32372683
5228,C1106,I1606,.95791
5228,C1106,M1203,.54991955
5228,C1107,K1304,.72548825
5228,C1107,M1203,.45864064
5228,C1107,N4105,.35938972
5228,C1108,M1203,.14854391
5228,C1108,F1703,.98681909
5228,C1109,M1203,.39721251
5228,C1109,K1302,.36821136
5228,C1109,K1304,.64737707
5228,C1110,M1203,.35544619
5228,C1110,A1501,.30357537
5228,C1110,K1302,.55091876
5228,C1301,M1203,.58972108
5228,C1301,K1304,.40027016
5228,C1301,K1302,.90715253
5228,C1302,A1501,.023658676
5228,C1302,K1304,.43325561
5228,C1302,M1203,.93883216
5228,C1303,M1203,.32321456
5228,C1303,K1304,.23193741
5228,D1101,H2101,.53589505
5228,D1101,I1604,.89106834
5228,D1101,I1606,.60822898
5228,D1102,H2102,.69601047
5228,D1102,H2101,.71607685
5228,D1103,H2101,.26568642
5228,D1104,H2101,.94991517
5228,D1104,H2102,.84566694
5228,D1105,I1606,.76418597
5228,D1105,H2101,.20595714
5228,D1105,I1604,.29027578
5228,D1106,H2101,.32530198
5228,D1107,N4101,.083431043
5228,D1107,H2101,.80604738
5228,D1107,N4105,.42959931
5228,D1402,M1203,.42417312
5228,D1403,N4105,.4648501
5228,D1404,I1604,.45219877
5228,D1404,I1606,.86340237
5228,D1405,J1502,.66399938
5228,D1407,M1203,.15852585
5228,E1102,K1303,.84085733
5228,E1104,M1203,.94344395
5228,E1105,M1203,.98716211
5228,E1105,E1301,.62444186
5228,E1106,M1203,.86461329
5228,E1108,M1203,.60192364
5228,E1108,I1604,.18812114
5228,E1201,E1301,.46964172
5228,E1201,N4105,.31605792
5228,E1202,E1301,.78480941
5228,E1202,N4105,.81897843
5228,E1202,K1303,.51539427
5228,E1203,K1304,.97858411
5228,E1203,I1607,.058625594
5228,E1203,E1301,.42352253
5228,E1204,E1301,.85620534
5228,E1205,H2902,.17030559
5228,E1205,E1301,.38770285
5228,E1205,M1203,.57787681
5228,G1201,K1303,.17338413
5228,G1201,I1604,.94474465
5228,G1201,K1304,.60373378
5228,G1202,K1302,.035613511
5228,G1202,K1303,.41205427
5228,G1203,K1303,.75604135
5228,G1204,A1501,.31592011
5228,G1204,H2206,.35172683
5228,G1204,I1604,.12808713
5228,G1205,N4101,.60671645
5228,G1205,F1703,.39497054
5228,G1205,F1501,.35894987
5228,G1206,K1302,.78763044
5228,G1206,K1304,.6015349
5228,G1206,A1501,.40264338
5228,G1301,J1502,.60734367
5228,G1301,K1303,.71871608
5228,G1501,K1304,.67969793
5228,G1501,K1302,.84263575
5228,G1502,K1304,.97738248
5228,G1502,K1302,.25098506
5228,G1503,K1302,.46220401
5228,G1503,K1304,.045525424
5228,G1701,A1501,.91546118
5228,G1701,K1302,.85514694
5228,G1701,K1303,.47202489
5228,G1702,K1302,.97675693
5228,G1702,I1203,.99183583
5228,G1702,N4102,.34375355
5228,H3301,H2903,.62225491
5228,H3301,H2913,.98419183
5228,H3301,H2911,.4949232
5228,H3302,H2913,.20507264
5228,H3302,H2902,.16370782
5228,H3302,H2903,.60916501
5228,H3303,N4105,.65141904
5228,H3303,H2101,.77805549
5228,H3303,N4101,.66889447
5228,J1101,A1501,.58452129
5228,J1101,K1302,.64846426
5228,J1102,M1203,.075960062
5228,J1102,J1502,.64457619
5228,J1102,K1302,.68202364
5228,J1103,A1501,.050519619
5228,J1103,K1304,.88280821
5228,J1103,K1302,.20067485
5228,J1104,A1501,.30701607
5228,J1104,K1304,.61348814
5228,J1104,J1502,.36851043
5228,K1801,K1302,.96246856
5228,K1801,K1303,.14773022
5228,K1801,J1502,.77075744
5228,K1802,M1203,.61065906
5228,K1802,K1302,.89223444
5228,K1802,K1303,.51220173
5228,K2101,J1502,.80089921
5228,K2101,K1302,.57137132
5228,K2101,K1303,.35524565
5228,K2102,K1303,.28817093
5228,K2102,M1203,.17178212
5228,K2102,J1502,.695243
5228,K2103,K1304,.78625053
5228,K2103,A1501,.35740623
5228,K2103,M1203,.60191184
5228,K2104,K1302,.26822856
5228,K2104,K1303,.67589241
5228,K2104,J1502,.72726017
5228,K2105,K1303,.29709297
5228,K2106,K1303,.82646453
5228,K2106,H1503,.4982526
5228,K2106,K1302,.29128304
5228,K2107,E1301,.66298354
5228,K2107,I1604,.55640608
5228,K2107,M1203,.73677623
5228,K2108,K1302,.91575682
5228,K2108,J1502,.48551828
5228,K2108,I1604,.65804654
5228,K2109,I1604,.69141954
5228,K2109,H2206,.30058932
5228,K2109,K1303,.89699972
5228,K2110,N4105,.33973452
5228,K2110,I1604,.40942228
5228,K2110,M1203,.76225442
5228,K2111,K1303,.79783309
5228,K2111,I1604,.27129665
5228,K2111,K1302,.6615811
5228,K2112,K1303,.53981513
5228,K2112,A1501,.63767141
5228,K2112,K1302,.71687722
5228,K2201,K1304,.38546059
5228,K2201,H2101,.64929622
5228,K2201,N4101,.89186651
5228,K2202,F1703,.57727301
5228,K2202,F1704,.25167868
5228,K2202,I1203,.74861717
5228,K2203,E1301,.67985594
5228,K2204,K1304,.35200226
5228,K2204,I1203,.82201833
5228,K2301,F1704,.48851785
5228,K2301,F1501,.36837202
5228,K2301,F1703,.34405693
5228,K2302,H1503,.7565887
5228,K2302,H2206,.10606778
5228,K2302,M1203,.12961687
5228,K2303,N4101,.65217304
5228,K2303,N4105,.82007742
5228,K2303,I1203,.8792991
5228,K2304,N4105,.56866962
5228,K2304,I1604,.20258066
5228,K2304,H2909,.12506701
5228,K2305,F1501,.3231822
5228,K2305,F1703,.19168685
5228,K2305,H2913,.1953572
5228,K2306,H1503,.41840965
5228,K2401,K1303,.066285104
5228,K2401,M1203,.86029762
5228,K2401,H1503,.94228458
5228,K2402,H1503,.059889335
5228,L1103,K1304,.85738415
5228,L1302,M1203,.29248416
5228,L1303,A1501,.090627983
5228,L1304,N4105,.80452991
5228,M1501,M1203,.98416328
5228,M1502,J1502,.96276617
5228,M1502,M1203,.1317746
5228,M1503,H2206,.23855914
5228,M1503,M1203,.74632215
5228,M1503,J1502,.12370831
5228,N1101,H2101,.47914147
5228,N1101,H2911,.16719864
5228,N1101,H2902,.43866995
5228,N1102,H2913,.32195503
5228,N1102,I1604,.16878989
5228,N1102,F1501,.47906774
5228,N1103,H2902,.60135514
5228,N1103,H2101,.040719382
5228,N1103,E1301,.1709035
5228,N1104,F1501,.65726912
5228,N1104,H2911,.85688686
5228,N1104,I1604,.67974395
5228,N1105,N4101,.93015742
5228,N1105,H2101,.70316696
5228,N1105,H2102,.22605941
5228,N1201,N4105,.72905868
5228,N1201,N4101,.40880755
5228,N1201,M1203,.56388068
5228,N1202,N4105,.90594482
5228,N1202,M1203,.069532879
5228,N3101,N4105,.82042426
5228,N3101,N4101,.042571686
5228,N3102,N4101,.049230363
5228,N3102,N4102,.71793151
5228,N3102,I1606,.85614073
5228,N3103,N4102,.26396483
5228,N3103,N4103,.78820074
5228,N3103,K1304,.0034525788
5229,A1101,F1701,.49306646
5229,A1101,F1302,.6872167
5229,A1101,F1301,.055526949
5229,A1402,H2101,.4278757
5229,A1403,H2101,.68754339
5229,A1403,K1304,.13935418
5229,A1403,K1303,.5261727
5229,A1404,H2102,.10669262
5229,A1405,H2102,.28904194
5229,A1406,I1306,.25178114
5229,A1406,I1304,.1213895
5229,A1406,I1307,.58550853
5229,A1407,K1304,.73963833
5229,A1407,H2101,.59709835
5229,A1408,K1304,.47517583
5229,A1408,K1302,.012943991
5229,A1408,H2101,.11947029
5229,A1409,H2101,.42575487
5229,A1409,H2102,.95022821
5229,A1409,K1302,.85542452
5229,A1410,H2101,.073229507
5229,A1410,K1304,.033513166
5229,A1411,F1611,.97291654
5229,A1411,F1608,.69637614
5229,A1411,F1703,.67084545
5229,A1412,I1401,.012907015
5229,A1412,H2101,.38123435
5229,A1412,H2102,.53746194
5229,A1413,M1203,.93722707
5229,A1413,I1306,.22164436
5229,A1413,H2102,.9617734
5229,A1414,H2102,.33972672
5229,A1415,H2101,.868545
5229,A1415,K1304,.73410171
5229,A1417,F1607,.23988591
5229,A1417,F1604,.093040965
5229,A1417,K1304,.28035033
5229,B1801,K1304,.10604908
5229,B1802,F1608,.46371678
5229,B1804,F1701,.1247346
5229,B1804,K1304,.0083959838
5229,B1804,F1611,.47167856
5229,B1805,M1203,.32947344
5229,B1806,I1203,.93288088
5229,B1806,F1603,.65911281
5229,B1806,F1608,.67388964
5229,C1201,K1304,.23153962
5229,C1201,K1302,.81456977
5229,C1202,M1707,.40226415
5229,C1202,K1304,.50194353
5229,C1202,M1203,.34900883
5229,C1203,K1903,.1827419
5229,C1203,M1203,.7883389
5229,C1203,M1707,.91435295
5229,C1204,M1707,.75617409
5229,C1204,K1302,.3914656
5229,C1205,M1203,.70302302
5229,C1205,K1302,.89735174
5229,C1206,M1707,.51388568
5229,C1206,M1203,.046310142
5229,C1206,K1902,.48235905
5229,C1207,K1304,.46555197
