rome_id,rome_label,naf_id,naf_label,hirings
J1301,Personnel polyvalent des services hospitaliers,8610Z,Activités hospitalières,14644
J1301,Personnel polyvalent des services hospitaliers,8690D,Activités des infirmiers et des sages-femmes,393
J1301,Personnel polyvalent des services hospitaliers,8710A,Hébergement médicalisé pour personnes âgées,18948
J1301,Personnel polyvalent des services hospitaliers,8710B,Hébergement médicalisé pour enfants handicapés,457
J1301,Personnel polyvalent des services hospitaliers,8710C,Hébergement médicalisé pour adultes handicapés et autre hébergement médicalisé,1544
J1301,Personnel polyvalent des services hospitaliers,8720B,Hébergement social pour toxicomanes,56
J1301,Personnel polyvalent des services hospitaliers,8730A,Hébergement social pour personnes âgées,4206
J1301,Personnel polyvalent des services hospitaliers,8730B,Hébergement social pour handicapés physiques,233
J1301,Personnel polyvalent des services hospitaliers,8810A,Aide à domicile,5963
J1301,Personnel polyvalent des services hospitaliers,9609Z,Autres services personnels n.c.a.,1021
J1302,Analyses médicales,8610Z,Activités hospitalières,465
J1302,Analyses médicales,8690B,Laboratoires d'analyses médicales,1062
J1302,Analyses médicales,8690C,Centres de collecte et banques d'organes,291
J1303,Assistance médico-technique,6619A,Supports juridiques de gestion de patrimoine mobilier,341
J1303,Assistance médico-technique,8219Z,"Photocopie, préparation de documents et autres activités spécialisées de soutien de bureau",244
J1303,Assistance médico-technique,8623Z,Pratique dentaire,2514
J1304,Aide en puériculture,8411Z,Administration publique générale,3569
J1304,Aide en puériculture,8610Z,Activités hospitalières,1731
J1304,Aide en puériculture,8891A,Accueil de jeunes enfants,3624
J1305,Conduite de véhicules sanitaires,4932Z,Transports de voyageurs par taxis,519
J1305,Conduite de véhicules sanitaires,8610Z,Activités hospitalières,557
J1305,Conduite de véhicules sanitaires,8690A,Ambulances,7280
J1306,Imagerie médicale,8610Z,Activités hospitalières,572
J1306,Imagerie médicale,8621Z,Activité des médecins généralistes,183
J1306,Imagerie médicale,8622A,Activités de radiodiagnostic et de radiothérapie,185
J1307,Préparation en pharmacie,4773Z,Commerce de détail de produits pharmaceutiques en magasin spécialisé,7127
J1307,Préparation en pharmacie,7010Z,Activités des sièges sociaux,187
J1307,Préparation en pharmacie,8610Z,Activités hospitalières,1628
J1401,Audioprothèses,4774Z,Commerce de détail d'articles médicaux et orthopédiques en magasin spécialisé,55
J1401,Audioprothèses,4778A,Commerces de détail d'optique,25
J1401,Audioprothèses,7010Z,Activités des sièges sociaux,6
J1402,Diététique,4729Z,Autres commerces de détail alimentaires en magasin spécialisé,360
J1402,Diététique,5629A,Restauration collective sous contrat,139
J1402,Diététique,8610Z,Activités hospitalières,625
J1402,Diététique,8690F,Activités de santé humaine non classées ailleurs,73
J1403,Ergothérapie,8610Z,Activités hospitalières,409
J1403,Ergothérapie,8710A,Hébergement médicalisé pour personnes âgées,180
J1403,Ergothérapie,8710B,Hébergement médicalisé pour enfants handicapés,83
J1404,Kinésithérapie,8610Z,Activités hospitalières,659
J1404,Kinésithérapie,8710B,Hébergement médicalisé pour enfants handicapés,26
J1404,Kinésithérapie,9604Z,Entretien corporel,322
J1405,Optique - lunetterie,2670Z,Fabrication de matériels optique et photographique,14
J1405,Optique - lunetterie,3250B,Fabrication de lunettes,79
J1405,Optique - lunetterie,4711F,Hypermarchés,102
J1405,Optique - lunetterie,4778A,Commerces de détail d'optique,2990
J1406,Orthophonie,8610Z,Activités hospitalières,86
J1406,Orthophonie,8710B,Hébergement médicalisé pour enfants handicapés,42
J1406,Orthophonie,8891B,Accueil ou accompagnement sans hébergement d'enfants handicapés,24
J1407,Orthoptique,8610Z,Activités hospitalières,28
J1407,Orthoptique,8621Z,Activité des médecins généralistes,30
J1407,Orthoptique,8622C,Autres activités des médecins spécialistes,54
J1408,Ostéopathie et chiropraxie,8559A,Formation continue d'adultes,5
J1410,Prothèses dentaires,3250A,Fabrication de matériel médico-chirurgical et dentaire,1042
J1410,Prothèses dentaires,7010Z,Activités des sièges sociaux,24
J1410,Prothèses dentaires,8623Z,Pratique dentaire,73
J1411,Prothèses et orthèses,3250A,Fabrication de matériel médico-chirurgical et dentaire,98
J1411,Prothèses et orthèses,4774Z,Commerce de détail d'articles médicaux et orthopédiques en magasin spécialisé,58
J1411,Prothèses et orthèses,8610Z,Activités hospitalières,24
J1412,Rééducation en psychomotricité,8610Z,Activités hospitalières,240
J1412,Rééducation en psychomotricité,8710A,Hébergement médicalisé pour personnes âgées,187
J1412,Rééducation en psychomotricité,8710B,Hébergement médicalisé pour enfants handicapés,185
J1412,Rééducation en psychomotricité,8891B,Accueil ou accompagnement sans hébergement d'enfants handicapés,138
J1501,"Soins d'hygiène, de confort du patient",8610Z,Activités hospitalières,21007
J1501,"Soins d'hygiène, de confort du patient",8622B,Activités chirurgicales,9
J1501,"Soins d'hygiène, de confort du patient",8690D,Activités des infirmiers et des sages-femmes,2281
J1501,"Soins d'hygiène, de confort du patient",8690F,Activités de santé humaine non classées ailleurs,33
J1501,"Soins d'hygiène, de confort du patient",8710A,Hébergement médicalisé pour personnes âgées,20721
J1501,"Soins d'hygiène, de confort du patient",8710B,Hébergement médicalisé pour enfants handicapés,555
J1501,"Soins d'hygiène, de confort du patient",8710C,Hébergement médicalisé pour adultes handicapés et autre hébergement médicalisé,2640
J1501,"Soins d'hygiène, de confort du patient",8720A,Hébergement social pour handicapés mentaux et malades mentaux,1362
J1501,"Soins d'hygiène, de confort du patient",8720B,Hébergement social pour toxicomanes,32
J1501,"Soins d'hygiène, de confort du patient",8730A,Hébergement social pour personnes âgées,5181
J1501,"Soins d'hygiène, de confort du patient",8730B,Hébergement social pour handicapés physiques,377
J1501,"Soins d'hygiène, de confort du patient",8790B,Hébergement social pour adultes et familles en difficultés et autre hébergement social,313
J1501,"Soins d'hygiène, de confort du patient",8810B,Accueil ou accompagnement sans hébergement d'adultes handicapés ou de personnes âgées,261
J1502,Coordination de services médicaux ou paramédicaux,8610Z,Activités hospitalières,3774
J1502,Coordination de services médicaux ou paramédicaux,8710A,Hébergement médicalisé pour personnes âgées,1300
J1502,Coordination de services médicaux ou paramédicaux,8730A,Hébergement social pour personnes âgées,333
J1503,Soins infirmiers spécialisés en anesthésie,8219Z,"Photocopie, préparation de documents et autres activités spécialisées de soutien de bureau",11
J1503,Soins infirmiers spécialisés en anesthésie,8610Z,Activités hospitalières,99
J1503,Soins infirmiers spécialisés en anesthésie,8621Z,Activité des médecins généralistes,25
J1504,Soins infirmiers spécialisés en bloc opératoire,8610Z,Activités hospitalières,717
J1504,Soins infirmiers spécialisés en bloc opératoire,8622B,Activités chirurgicales,35
J1504,Soins infirmiers spécialisés en bloc opératoire,8710A,Hébergement médicalisé pour personnes âgées,92
J1505,Soins infirmiers spécialisés en prévention,8610Z,Activités hospitalières,367
J1505,Soins infirmiers spécialisés en prévention,8621Z,Activité des médecins généralistes,99
J1505,Soins infirmiers spécialisés en prévention,8710A,Hébergement médicalisé pour personnes âgées,197
J1506,Soins infirmiers généralistes,8610Z,Activités hospitalières,14668
J1506,Soins infirmiers généralistes,8621Z,Activité des médecins généralistes,228
J1506,Soins infirmiers généralistes,8622B,Activités chirurgicales,33
J1506,Soins infirmiers généralistes,8690B,Laboratoires d'analyses médicales,877
J1506,Soins infirmiers généralistes,8690C,Centres de collecte et banques d'organes,215
J1506,Soins infirmiers généralistes,8690D,Activités des infirmiers et des sages-femmes,796
J1506,Soins infirmiers généralistes,8710A,Hébergement médicalisé pour personnes âgées,5091
J1506,Soins infirmiers généralistes,8720B,Hébergement social pour toxicomanes,87
J1506,Soins infirmiers généralistes,8730A,Hébergement social pour personnes âgées,1234
J1507,Soins infirmiers spécialisés en puériculture,8411Z,Administration publique générale,204
J1507,Soins infirmiers spécialisés en puériculture,8610Z,Activités hospitalières,399
J1507,Soins infirmiers spécialisés en puériculture,8891A,Accueil de jeunes enfants,229
K1101,Accompagnement et médiation familiale,8411Z,Administration publique générale,23
K1101,Accompagnement et médiation familiale,8899B,Action sociale sans hébergement n.c.a.,46
K1101,Accompagnement et médiation familiale,9499Z,Autres organisations fonctionnant par adhésion volontaire,46
K1102,Aide aux bénéficiaires d'une mesure de protection juridique,6910Z,Activités juridiques,52
K1102,Aide aux bénéficiaires d'une mesure de protection juridique,8899B,Action sociale sans hébergement n.c.a.,125
K1102,Aide aux bénéficiaires d'une mesure de protection juridique,9499Z,Autres organisations fonctionnant par adhésion volontaire,91
K1103,Développement personnel et bien-être de la personne,4729Z,Autres commerces de détail alimentaires en magasin spécialisé,80
K1103,Développement personnel et bien-être de la personne,7022Z,Conseil pour les affaires et autres conseils de gestion,79
K1103,Développement personnel et bien-être de la personne,9499Z,Autres organisations fonctionnant par adhésion volontaire,161
K1104,Psychologie,8610Z,Activités hospitalières,1674
K1104,Psychologie,8710A,Hébergement médicalisé pour personnes âgées,908
K1104,Psychologie,8891B,Accueil ou accompagnement sans hébergement d'enfants handicapés,238
K1104,Psychologie,8899B,Action sociale sans hébergement n.c.a.,662
K1201,Action sociale,5590Z,Autres hébergements,269
K1201,Action sociale,8411Z,Administration publique générale,1834
K1201,Action sociale,8610Z,Activités hospitalières,1111
K1201,Action sociale,8790B,Hébergement social pour adultes et familles en difficultés et autre hébergement social,991
K1201,Action sociale,8899B,Action sociale sans hébergement n.c.a.,2019
K1202,Éducation de jeunes enfants,8411Z,Administration publique générale,1306
K1202,Éducation de jeunes enfants,8891A,Accueil de jeunes enfants,1634
