code,ROME1,ROME2,ROME3,label,ROME
16543,I,13,01,Mécanicien-électricien monteur-régleur / Mécanicienne-électricienne monteuse-régleuse d'ascenseurs,I1301
16763,I,13,01,Monteur / Monteuse d'ascenseurs,I1301
16883,I,13,01,Monteur-dépanneur / Monteuse-dépanneuse d'ascenseurs,I1301
16859,I,13,01,Monteur-réparateur / Monteuse-réparatrice d'ascenseurs,I1301
18426,I,13,01,Régleur / Régleuse d'ascenseurs,I1301
19810,I,13,01,Technicien / Technicienne de maintenance d'ascenseurs,I1301
19813,I,13,01,Technicien / Technicienne de maintenance de funiculaires,I1301
19814,I,13,01,Technicien / Technicienne de maintenance de portes automatiques,I1301
19815,I,13,01,Technicien / Technicienne de maintenance de remontées mécaniques,I1301
19830,I,13,01,Technicien / Technicienne de maintenance d'escaliers mécaniques,I1301
19886,I,13,01,Technicien / Technicienne de modernisation d'ascenseurs,I1301
19887,I,13,01,Technicien / Technicienne de montage d'ascenseurs,I1301
19888,I,13,01,Technicien / Technicienne de monte-charges,I1301
19945,I,13,01,Technicien / Technicienne des Circulations Verticales Mécanisées -CVM-,I1301
20254,I,13,01,Technicien / Technicienne Service Après-Vente -SAV- d'ascenseurs,I1301
10480,I,13,02,Agent / Agente de maintenance automaticien / automaticienne,I1302
10493,I,13,02,Agent / Agente de maintenance en électricité et automatisme industriel,I1302
10495,I,13,02,Agent / Agente de maintenance en équipements automatisés,I1302
10503,I,13,02,Agent / Agente de maintenance sur systèmes automatisés,I1302
10583,I,13,02,Agent / Agente de régulation instrumentation,I1302
10788,I,13,02,Agent / Agente technique en électronique et automatisme industriel,I1302
10760,I,13,02,Agent technique automaticien / Agente technique automaticienne,I1302
10855,I,13,02,Aide mécanicien / mécanicienne cellule et motorisation d'armement,I1302
11437,I,13,02,Automaticien / Automaticienne de maintenance,I1302
11440,I,13,02,Automaticien / Automaticienne d'installation,I1302
14623,I,13,02,Electricien / Electricienne de maintenance en automatisme,I1302
14652,I,13,02,Electromécanicien / Electromécanicienne de maintenance en automatisme,I1302
15499,I,13,02,Hydraulicien industriel / Hydraulicienne industrielle,I1302
15500,I,13,02,Hydraulicien industriel / Hydraulicienne industrielle de maintenance,I1302
15501,I,13,02,Hydraulicien industriel / Hydraulicienne industrielle d'installation,I1302
16025,I,13,02,Instrumentiste industriel / industrielle,I1302
16026,I,13,02,Instrumentiste sur analyseurs automatiques,I1302
16453,I,13,02,Mécanicien / Mécanicienne cellule hydraulique,I1302
16559,I,13,02,Mécanotricien / Mécanotricienne,I1302
16757,I,13,02,Monteur automaticien / Monteuse automaticienne,I1302
16803,I,13,02,Monteur électricien / Monteuse électricienne en installations de contrôle et régulation,I1302
16843,I,13,02,Monteur hydraulicien industriel / Monteuse hydraulicienne industrielle,I1302
17852,I,13,02,Pneumaticien / Pneumaticienne,I1302
18459,I,13,02,Régleur / Régleuse instrumentiste,I1302
19831,I,13,02,Technicien / Technicienne de maintenance d'installations automatisées,I1302
19835,I,13,02,Technicien / Technicienne de maintenance en automatisme,I1302
19842,I,13,02,Technicien / Technicienne de maintenance en informatique industrielle,I1302
19862,I,13,02,Technicien / Technicienne de maintenance en robotique,I1302
19864,I,13,02,Technicien / Technicienne de maintenance en systèmes automatisés,I1302
19881,I,13,02,Technicien / Technicienne de mesures industrielles et régulation,I1302
19997,I,13,02,Technicien / Technicienne d'installation en automatisme,I1302
19662,I,13,02,Technicien automaticien / Technicienne automaticienne de maintenance,I1302
19664,I,13,02,Technicien automaticien / Technicienne automaticienne d'installation,I1302
19666,I,13,02,Technicien automaticien / Technicienne automaticienne en analyse industrielle,I1302
10385,I,13,03,Agent / Agente d'approvisionnement de distributeurs automatiques,I1303
10481,I,13,03,Agent / Agente de maintenance d'appareils de distribution,I1303
10483,I,13,03,Agent / Agente de maintenance de distributeurs automatiques,I1303
10499,I,13,03,Agent / Agente de maintenance en monétique,I1303
10502,I,13,03,Agent / Agente de maintenance -SAV- de distributeurs automatiques,I1303
10720,I,13,03,Agent / Agente d'intervention en distribution automatique,I1303
12416,I,13,03,Chef d'équipe de maintenance de distributeurs automatiques,I1303
38333,I,13,03,Chef d'équipe de maintenance de Machines à Sous - MAS,I1303
38328,I,13,03,Dabiste,I1303
19812,I,13,03,Technicien / Technicienne de maintenance de distributeurs automatiques,I1303
38334,I,13,03,Technicien / Technicienne de maintenance de Machines à Sous - MAS,I1303
10501,I,13,04,Agent / Agente de maintenance industrielle,I1304
10506,I,13,04,Agent / Agente de maîtrise d'atelier de maintenance industrielle,I1304
10510,I,13,04,Agent / Agente de maîtrise de maintenance industrielle,I1304
10513,I,13,04,Agent / Agente de maîtrise d'entretien en électromécanique,I1304
38159,I,13,04,Chef d'atelier de maintenance de matériels,I1304
12037,I,13,04,Chef d'atelier de maintenance d'équipements de production,I1304
12038,I,13,04,Chef d'atelier de maintenance d'équipements d'exploitation,I1304
12041,I,13,04,Chef d'atelier de maintenance en électromécanique,I1304
12042,I,13,04,Chef d'atelier de maintenance industrielle,I1304
12047,I,13,04,Chef d'atelier d'entretien et de maintenance industrielle,I1304
38501,I,13,04,Chef de chantier de maintenance en électromécanique,I1304
12418,I,13,04,Chef d'équipe de maintenance industrielle,I1304
13564,I,13,04,Contremaître / Contremaîtresse de maintenance industrielle,I1304
38857,I,13,04,Dépanneur électromécanicien / Dépanneuse électromécanicienne d'équipements industriels,I1304
14497,I,13,04,Dispatcheur / Dispatcheuse de techniciens de maintenance,I1304
14653,I,13,04,Electromécanicien / Electromécanicienne de maintenance industrielle,I1304
14660,I,13,04,Electromécanicien / Electromécanicienne d'équipements d'exploitation,I1304
14661,I,13,04,Electromécanicien / Electromécanicienne d'équipements industriels,I1304
14662,I,13,04,Electromécanicien / Electromécanicienne en machines tournantes,I1304
14679,I,13,04,Electrotechnicien / Electrotechnicienne branche industrie,I1304
16473,I,13,04,Mécanicien / Mécanicienne de maintenance de matériel ferroviaire,I1304
38448,I,13,04,Nivoculteur / Nivocultrice,I1304
38160,I,13,04,Technicien / Technicienne de maintenance de parcs éoliens,I1304
19825,I,13,04,Technicien / Technicienne de maintenance d'équipements de parcs d'attractions,I1304
19826,I,13,04,Technicien / Technicienne de maintenance d'équipements de production,I1304
19827,I,13,04,Technicien / Technicienne de maintenance d'équipements d'exploitation,I1304
19840,I,13,04,Technicien / Technicienne de maintenance en équipements industriels,I1304
19870,I,13,04,Technicien / Technicienne de maintenance industrielle,I1304
19871,I,13,04,Technicien / Technicienne de maintenance industrielle polyvalente,I1304
19872,I,13,04,Technicien / Technicienne de maintenance process,I1304
19876,I,13,04,Technicien / Technicienne de matériel ferroviaire,I1304
19877,I,13,04,Technicien / Technicienne de matériels roulants,I1304
19885,I,13,04,Technicien / Technicienne de mise en service d'équipements industriels,I1304
19996,I,13,04,Technicien / Technicienne d'installation d'équipements industriels,I1304
20004,I,13,04,Technicien / Technicienne d'installation industrielle,I1304
38741,I,13,04,Technicien / Technicienne montage et maintenance d'éoliennes domestiques,I1304
20033,I,13,04,Technicien électrotechnicien / Technicienne électrotechnicienne en installation d'exploitation,I1304
20034,I,13,04,Technicien électrotechnicien / Technicienne électrotechnicienne en installation industrielle,I1304
20175,I,13,04,Technicien itinérant / Technicienne itinérante de maintenance Service Après-Vente -SAV-,I1304
10494,I,13,05,Agent / Agente de maintenance en électronique,I1305
10722,I,13,05,Agent / Agente d'intervention sur équipements électroniques,I1305
10784,I,13,05,Agent technique électronicien / Agente technique électronicienne de maintenance,I1305
10786,I,13,05,Agent technique électronicien / Agente technique électronicienne en moyens de contrôle et de dépannage,I1305
10787,I,13,05,Agent technique électronicien / Agente technique électronicienne en moyens de contrôle et de maintenance,I1305
12040,I,13,05,Chef d'atelier de maintenance électronique,I1305
13570,I,13,05,Contremaître / Contremaîtresse d'entretien en électronique,I1305
13969,I,13,05,Dépanneur / Dépanneuse d'instruments électromagnétiques,I1305
14666,I,13,05,Electronicien / Electronicienne de maintenance,I1305
14667,I,13,05,Electronicien / Electronicienne de maintenance aéronautique,I1305
14668,I,13,05,Electronicien / Electronicienne de maintenance de systèmes de télécommunication,I1305
14669,I,13,05,Electronicien / Electronicienne de maintenance d'équipements de production,I1305
14670,I,13,05,Electronicien / Electronicienne de maintenance en distribution automatique,I1305
14671,I,13,05,Electronicien / Electronicienne de maintenance en matériel biomédical,I1305
14672,I,13,05,Electronicien / Electronicienne de maintenance marine,I1305
14673,I,13,05,Electronicien / Electronicienne d'équipements embarqués,I1305
14674,I,13,05,Electronicien / Electronicienne d'installation,I1305
16023,I,13,05,Instrumentiste en appareils électroniques,I1305
18493,I,13,05,Régleur-étalonneur / Régleuse-étalonneuse en électronique,I1305
19577,I,13,05,Support technique en électronique,I1305
19811,I,13,05,Technicien / Technicienne de maintenance de cartes électroniques,I1305
19818,I,13,05,Technicien / Technicienne de maintenance de service après vente de commande numérique,I1305
19819,I,13,05,Technicien / Technicienne de maintenance de systèmes de détection,I1305
19820,I,13,05,Technicien / Technicienne de maintenance de systèmes de tourelle et de conduite de tir,I1305
19821,I,13,05,Technicien / Technicienne de maintenance de systèmes d'information,I1305
38193,I,13,05,Technicien / Technicienne de maintenance de systèmes laser,I1305
19823,I,13,05,Technicien / Technicienne de maintenance de systèmes optroniques,I1305
19834,I,13,05,Technicien / Technicienne de maintenance en audio-vidéo professionnelle,I1305
19838,I,13,05,Technicien / Technicienne de maintenance en électronique,I1305
19845,I,13,05,Technicien / Technicienne de maintenance en matériel biomédical,I1305
19849,I,13,05,Technicien / Technicienne de maintenance en matériel médical,I1305
19850,I,13,05,Technicien / Technicienne de maintenance en matériel optoélectronique,I1305
19859,I,13,05,Technicien / Technicienne de maintenance en microtechnique électronique,I1305
19861,I,13,05,Technicien / Technicienne de maintenance en régulation électronique,I1305
19863,I,13,05,Technicien / Technicienne de maintenance en sonorisation,I1305
19873,I,13,05,Technicien / Technicienne de maintenance radar,I1305
19933,I,13,05,Technicien / Technicienne d'entretien d'appareillages de mesure et de régulation,I1305
19943,I,13,05,Technicien / Technicienne d'équipements électriques et électroniques de contrôle et de régulation,I1305
19993,I,13,05,Technicien / Technicienne d'installation de matériels électroniques,I1305
20005,I,13,05,Technicien / Technicienne d'installation sur site en électronique,I1305
20008,I,13,05,Technicien / Technicienne d'intégration en électronique,I1305
20087,I,13,05,Technicien / Technicienne en mécatronique,I1305
20100,I,13,05,Technicien / Technicienne en optronique,I1305
20253,I,13,05,Technicien / Technicienne service après-vente de laboratoire d'analyses médicales,I1305
20259,I,13,05,Technicien / Technicienne son-vidéo,I1305
20273,I,13,05,Technicien / Technicienne support client en électronique,I1305
20030,I,13,05,Technicien électronicien / Technicienne électronicienne d'installation,I1305
20031,I,13,05,Technicien électronicien / Technicienne électronicienne d'installation et de mise en service,I1305
10491,I,13,06,Agent / Agente de maintenance en climatisation,I1306
10492,I,13,06,Agent / Agente de maintenance en conditionnement d'air,I1306
10496,I,13,06,Agent / Agente de maintenance en génie climatique,I1306
10649,I,13,06,Agent / Agente d'encadrement de maintenance en froid et climatisation,I1306
10651,I,13,06,Agent / Agente d'encadrement en froid et conditionnement d'air,I1306
10758,I,13,06,Agent technicien / Agente technicienne en froid et climatisation,I1306
12417,I,13,06,Chef d'équipe de maintenance en froid et climatisation,I1306
13287,I,13,06,Conducteur / Conductrice d'installations frigorifiques,I1306
13973,I,13,06,Dépanneur / Dépanneuse en installations de froid et climatisation,I1306
15167,I,13,06,Frigoriste,I1306
15168,I,13,06,Frigoriste maritime,I1306
16474,I,13,06,Mécanicien / Mécanicienne de maintenance des systèmes climatiques et frigorifiques,I1306
16813,I,13,06,Monteur / Monteuse en conditionnement d'air,I1306
16822,I,13,06,Monteur / Monteuse en gaines de ventilation,I1306
16884,I,13,06,Monteur-dépanneur / Monteuse-dépanneuse en installations climatiques,I1306
16885,I,13,06,Monteur-dépanneur / Monteuse-dépanneuse en installations de froid et climatisation,I1306
16886,I,13,06,Monteur-dépanneur / Monteuse-dépanneuse frigoriste,I1306
16889,I,13,06,Monteur-frigoriste / Monteuse-frigoriste,I1306
38161,I,13,06,Technicien / Technicienne de maintenance de système de filtration d'air,I1306
20009,I,13,06,Technicien / Technicienne d'intervention en équipements de cuisines professionnelles,I1306
20010,I,13,06,Technicien / Technicienne d'intervention en froid commercial et climatisation,I1306
20011,I,13,06,Technicien / Technicienne d'intervention en froid et climatisation,I1306
20012,I,13,06,Technicien / Technicienne d'intervention en froid industriel,I1306
20014,I,13,06,Technicien / Technicienne d'intervention et de maintenance en conditionnement d'air,I1306
20067,I,13,06,Technicien / Technicienne en froid et climatisation,I1306
20151,I,13,06,Technicien / Technicienne frigoriste ,I1306
20256,I,13,06,Technicien / Technicienne Service Après-Vente -SAV- en climatisation,I1306
20264,I,13,06,Technicien supérieur / Technicienne supérieure de maintenance en exploitation climatique,I1306
20287,I,13,06,Technicien-cuisiniste / Technicienne-cuisiniste en cuisines professionnelles,I1306
10500,I,13,07,Agent / Agente de maintenance en systèmes d'alarme et de sécurité,I1307
10791,I,13,07,Agent / Agente technique en télécommunications,I1307
10792,I,13,07,Agent / Agente technique en télécommunications courants faibles,I1307
10858,I,13,07,Aide monteur / monteuse d'installations en télécommunications et courants faibles,I1307
11075,I,13,07,Antenniste,I1307
14675,I,13,07,Electronicien / Electronicienne radioélectricité,I1307
16003,I,13,07,"Installateur / Installatrice de systèmes de sécurité, alarme et détection incendie",I1307
16005,I,13,07,Installateur / Installatrice en télécommunications,I1307
16798,I,13,07,Monteur / Monteuse d'installation en télécommunications et courants faibles,I1307
16835,I,13,07,Monteur / Monteuse en paraboles et antennes,I1307
16890,I,13,07,Monteur-installateur / Monteuse-installatrice d'alarmes,I1307
19745,I,13,07,Technicien / Technicienne de déploiement télécom,I1307
38729,I,13,07,Technicien / Technicienne de maintenance de réseaux câblés de communication en fibre optique,I1307
19828,I,13,07,Technicien / Technicienne de maintenance des systèmes d'alarme,I1307
19829,I,13,07,Technicien / Technicienne de maintenance des systèmes d'alarme et de télésurveillance,I1307
19843,I,13,07,Technicien / Technicienne de maintenance en installations de vidéo-surveillance,I1307
19865,I,13,07,Technicien / Technicienne de maintenance en systèmes d'alarme et de sécurité,I1307
19866,I,13,07,Technicien / Technicienne de maintenance en télécommunications,I1307
19867,I,13,07,Technicien / Technicienne de maintenance en téléphonie,I1307
19874,I,13,07,Technicien / Technicienne de maintenance sécurité alarme incendie,I1307
19956,I,13,07,Technicien / Technicienne d'essais et de contrôle en télécommunications,I1307
19992,I,13,07,Technicien / Technicienne d'installation de centrales téléphoniques,I1307
38728,I,13,07,Technicien / Technicienne d'installation de réseaux câblés de communication en fibre optique,I1307
19998,I,13,07,Technicien / Technicienne d'installation en courants faibles,I1307
19999,I,13,07,Technicien / Technicienne d'installation en domotique,I1307
20000,I,13,07,Technicien / Technicienne d'installation en télécommunications,I1307
